"","transponder","yday","box","date_","time_","april_day","sunrise","em_time","ID"
"1773","CE88000000008001",98,236,"2021-04-08",4.63583333333333,8,4.69388888888889,-3.4833333333334,"B5A9951"
"1774","CE88000000008001",99,236,"2021-04-09",4.50194444444444,9,4.66055555555556,-9.51666666666693,"B5A9951"
"1775","CE88000000008001",100,236,"2021-04-10",4.55361111111111,10,4.6275,-4.43333333333333,"B5A9951"
"1776","CE88000000008001",101,236,"2021-04-11",4.47722222222222,11,4.59444444444444,-7.03333333333305,"B5A9951"
"1777","CE88000000008001",102,236,"2021-04-12",4.24472222222222,12,4.56166666666667,-19.0166666666669,"B5A9951"
"1778","CE88000000008001",103,236,"2021-04-13",4.36611111111111,13,4.52916666666667,-9.78333333333353,"B5A9951"
"1779","CE88000000008001",104,236,"2021-04-14",4.28027777777778,14,4.49666666666667,-12.9833333333335,"B5A9951"
"1780","CE88000000008001",105,236,"2021-04-15",4.43305555555555,15,4.46444444444444,-1.88333333333309,"B5A9951"
"1781","CE88000000008001",107,236,"2021-04-17",4.3375,17,4.40083333333333,-3.79999999999979,"B5A9951"
"1782","CE88000000008001",113,236,"2021-04-23",4.20194444444444,23,4.21555555555556,-0.816666666666954,"B5A9951"
"1783","CE88000000008001",114,236,"2021-04-24",3.9725,24,4.18555555555556,-12.7833333333336,"B5A9951"
"1784","CE88000000008001",115,236,"2021-04-25",4.11722222222222,25,4.15611111111111,-2.33333333333327,"B5A9951"
"1785","CED0000000008001",110,136,"2021-04-20",4.05638888888889,20,4.30694444444444,-15.0333333333331,"B4X1887"
"1786","CED0000000008001",111,136,"2021-04-21",4.02166666666667,21,4.27611111111111,-15.2666666666666,"B4X1887"
"1787","CED0000000008001",112,136,"2021-04-22",4.20027777777778,22,4.24555555555555,-2.71666666666635,"B4X1887"
"1788","D1D0000000008001",94,129,"2021-04-04",4.595,4,4.82861111111111,-14.0166666666666,"B4X8004"
"1789","D1D0000000008001",95,129,"2021-04-05",4.64083333333333,5,4.79472222222222,-9.23333333333323,"B4X8004"
"1790","D1D0000000008001",97,129,"2021-04-07",4.69,7,4.7275,-2.25000000000003,"B4X8004"
"1791","D1D0000000008001",99,129,"2021-04-09",4.58,9,4.66055555555556,-4.83333333333361,"B4X8004"
"1792","D1D0000000008001",101,129,"2021-04-11",4.45861111111111,11,4.59444444444444,-8.14999999999973,"B4X8004"
"1793","D1F0000000008001",96,2,"2021-04-06",4.5575,6,4.76111111111111,-12.2166666666666,"B5A9523"
"1794","D1F0000000008001",97,1,"2021-04-07",4.71083333333333,7,4.7275,-0.999999999999996,"B5A9523"
"1795","D1F0000000008001",110,1,"2021-04-20",4.27111111111111,20,4.30694444444444,-2.14999999999975,"B5A9523"
"1796","D1F0000000008001",111,1,"2021-04-21",4.20222222222222,21,4.27611111111111,-4.43333333333323,"B5A9523"
"1797","D1F0000000008001",115,1,"2021-04-25",3.78222222222222,25,4.15611111111111,-22.4333333333333,"B5A9523"
"1798","D2F0000000008001",93,143,"2021-04-03",4.37361111111111,3,4.86277777777778,-29.3500000000002,"B4X8975"
"1799","D2F0000000008001",94,143,"2021-04-04",4.34666666666667,4,4.82861111111111,-28.9166666666666,"B4X8975"
"1800","D2F0000000008001",95,143,"2021-04-05",4.265,5,4.79472222222222,-31.7833333333332,"B4X8975"
"1801","D2F0000000008001",96,162,"2021-04-06",4.24361111111111,6,4.76111111111111,-31.05,"B4X8975"
"1802","D2F0000000008001",97,162,"2021-04-07",4.25694444444444,7,4.7275,-28.2333333333333,"B4X8975"
"1803","D2F0000000008001",98,162,"2021-04-08",4.21944444444444,8,4.69388888888889,-28.4666666666667,"B4X8975"
"1804","D2F0000000008001",104,164,"2021-04-14",4.48666666666667,14,4.49666666666667,-0.6000000000002,"B4X8975"
"1805","D2F0000000008001",113,143,"2021-04-23",4.00138888888889,23,4.21555555555556,-12.8500000000003,"B4X8975"
"1806","D2F0000000008001",114,143,"2021-04-24",3.795,24,4.18555555555556,-23.4333333333336,"B4X8975"
"1807","D2F0000000008001",114,162,"2021-04-24",3.80416666666667,24,4.18555555555556,-22.8833333333336,"B4X8975"
"1808","D370000000008001",93,267,"2021-04-03",4.76722222222222,3,4.86277777777778,-5.73333333333348,"B5A9899"
"1809","D370000000008001",96,267,"2021-04-06",4.74888888888889,6,4.76111111111111,-0.733333333333288,"B5A9899"
"1810","D370000000008001",106,267,"2021-04-16",4.32416666666667,16,4.4325,-6.5,"B5A9899"
"1811","D430000000008001",103,16,"2021-04-13",4.50527777777778,13,4.52916666666667,-1.43333333333356,"B4X8843"
"1812","D430000000008001",111,16,"2021-04-21",4.12916666666667,21,4.27611111111111,-8.81666666666661,"B4X8843"
"1813","D430000000008001",123,16,"2021-05-03",3.92222222222222,33,3.93138888888889,-0.550000000000086,"B4X8843"
"1814","D530000000008001",112,16,"2021-04-22",4.16666666666667,22,4.24555555555555,-4.73333333333306,"B5A9219"
"1815","D530000000008001",113,16,"2021-04-23",3.80861111111111,23,4.21555555555556,-24.4166666666669,"B5A9219"
"1816","D8D0000000008001",91,112,"2021-04-01",4.88888888888889,1,4.93083333333333,-2.51666666666647,"B4X1285"
"1817","D8D0000000008001",92,112,"2021-04-02",4.88333333333333,2,4.89666666666667,-0.800000000000232,"B4X1285"
"1818","D8D0000000008001",93,112,"2021-04-03",4.85388888888889,3,4.86277777777778,-0.53333333333347,"B4X1285"
"1819","D8D0000000008001",96,112,"2021-04-06",4.71444444444444,6,4.76111111111111,-2.79999999999996,"B4X1285"
"1820","D8D0000000008001",97,112,"2021-04-07",4.66138888888889,7,4.7275,-3.96666666666665,"B4X1285"
"1821","D8D0000000008001",98,112,"2021-04-08",4.67138888888889,8,4.69388888888889,-1.3500000000001,"B4X1285"
"1822","D8D0000000008001",99,112,"2021-04-09",4.63944444444444,9,4.66055555555556,-1.26666666666692,"B4X1285"
"1823","D8D0000000008001",121,112,"2021-05-01",3.91722222222222,31,3.98527777777778,-4.08333333333349,"B4X1285"
"1824","D908000000008001",111,54,"2021-04-21",3.80888888888889,21,4.27611111111111,-28.0333333333332,"B5A9417"
"1825","D908000000008001",112,54,"2021-04-22",4.01944444444444,22,4.24555555555555,-13.5666666666664,"B5A9417"
"1826","D908000000008001",113,54,"2021-04-23",3.83166666666667,23,4.21555555555556,-23.0333333333336,"B5A9417"
"1827","D908000000008001",114,54,"2021-04-24",3.78083333333333,24,4.18555555555556,-24.2833333333336,"B5A9417"
"1828","D9D0000000008001",91,248,"2021-04-01",4.86138888888889,1,4.93083333333333,-4.16666666666641,"B4X1093"
"1829","D9D0000000008001",92,248,"2021-04-02",4.69527777777778,2,4.89666666666667,-12.0833333333335,"B4X1093"
"1830","D9D0000000008001",93,248,"2021-04-03",4.73027777777778,3,4.86277777777778,-7.95000000000018,"B4X1093"
"1831","D9D0000000008001",94,248,"2021-04-04",4.64194444444444,4,4.82861111111111,-11.1999999999999,"B4X1093"
"1832","D9D0000000008001",95,248,"2021-04-05",4.58111111111111,5,4.79472222222222,-12.8166666666665,"B4X1093"
"1833","D9D0000000008001",96,248,"2021-04-06",4.49111111111111,6,4.76111111111111,-16.2,"B4X1093"
"1834","D9D0000000008001",97,248,"2021-04-07",4.53861111111111,7,4.7275,-11.3333333333333,"B4X1093"
"1835","D9D0000000008001",98,248,"2021-04-08",4.49138888888889,8,4.69388888888889,-12.15,"B4X1093"
"1836","D9D0000000008001",99,248,"2021-04-09",4.46666666666667,9,4.66055555555556,-11.6333333333336,"B4X1093"
"1837","D9D0000000008001",100,248,"2021-04-10",4.4125,10,4.6275,-12.9,"B4X1093"
"1838","D9D0000000008001",104,248,"2021-04-14",4.48777777777778,14,4.49666666666667,-0.533333333333523,"B4X1093"
"1839","D9D0000000008001",105,248,"2021-04-15",4.45444444444444,15,4.46444444444444,-0.599999999999721,"B4X1093"
"1840","D9D0000000008001",106,248,"2021-04-16",4.42944444444444,16,4.4325,-0.183333333333362,"B4X1093"
"1841","D9D0000000008001",107,248,"2021-04-17",4.22222222222222,17,4.40083333333333,-10.7166666666665,"B4X1093"
"1842","D9D0000000008001",108,248,"2021-04-18",4.35388888888889,18,4.36916666666667,-0.916666666666863,"B4X1093"
"1843","D9D0000000008001",109,248,"2021-04-19",4.32388888888889,19,4.33805555555556,-0.850000000000293,"B4X1093"
"1844","D9D0000000008001",110,248,"2021-04-20",4.21361111111111,20,4.30694444444444,-5.5999999999997,"B4X1093"
"1845","D9D0000000008001",111,248,"2021-04-21",4.08833333333333,21,4.27611111111111,-11.2666666666666,"B4X1093"
"1846","D9D0000000008001",112,248,"2021-04-22",4.01583333333333,22,4.24555555555555,-13.783333333333,"B4X1093"
"1847","D9D0000000008001",115,248,"2021-04-25",4.01305555555556,25,4.15611111111111,-8.58333333333324,"B4X1093"
"1848","D9D0000000008001",116,248,"2021-04-26",4.06027777777778,26,4.12666666666667,-3.98333333333348,"B4X1093"
"1849","D9E0000000008001",92,211,"2021-04-02",4.80055555555556,2,4.89666666666667,-5.76666666666688,"B4X1073"
"1850","D9E0000000008001",93,211,"2021-04-03",4.77916666666667,3,4.86277777777778,-5.01666666666681,"B4X1073"
"1851","D9E0000000008001",95,211,"2021-04-05",4.78416666666667,5,4.79472222222222,-0.633333333333219,"B4X1073"
"1852","D9E0000000008001",99,211,"2021-04-09",4.63222222222222,9,4.66055555555556,-1.70000000000027,"B4X1073"
"1853","D9E0000000008001",104,211,"2021-04-14",4.41805555555556,14,4.49666666666667,-4.71666666666682,"B4X1073"
"1854","D9E0000000008001",105,211,"2021-04-15",4.3725,15,4.46444444444444,-5.51666666666636,"B4X1073"
"1855","D9E0000000008001",106,211,"2021-04-16",4.17055555555556,16,4.4325,-15.7166666666667,"B4X1073"
"1856","D9E0000000008001",107,211,"2021-04-17",4.37805555555556,17,4.40083333333333,-1.36666666666651,"B4X1073"
"1857","D9E0000000008001",111,211,"2021-04-21",4.14305555555556,21,4.27611111111111,-7.98333333333325,"B4X1073"
"1858","D9E0000000008001",112,211,"2021-04-22",4.10111111111111,22,4.24555555555555,-8.66666666666637,"B4X1073"
"1859","D9E0000000008001",113,211,"2021-04-23",4.17916666666667,23,4.21555555555556,-2.18333333333362,"B4X1073"
"1860","DA2213A801AF0001",93,180,"2021-04-03",4.51944444444444,3,4.86277777777778,-20.6000000000001,"B4H0223"
"1861","DA2213A801AF0001",94,180,"2021-04-04",4.45027777777778,4,4.82861111111111,-22.6999999999999,"B4H0223"
"1862","DA2213A801AF0001",95,180,"2021-04-05",4.35583333333333,5,4.79472222222222,-26.3333333333332,"B4H0223"
"1863","DA2213A801AF0001",96,180,"2021-04-06",4.50027777777778,6,4.76111111111111,-15.6499999999999,"B4H0223"
"1864","DA2213A801AF0001",97,180,"2021-04-07",4.59722222222222,7,4.7275,-7.81666666666666,"B4H0223"
"1865","DA2213A801AF0001",98,180,"2021-04-08",4.52333333333333,8,4.69388888888889,-10.2333333333334,"B4H0223"
"1866","DA2213A801AF0001",99,180,"2021-04-09",4.37361111111111,9,4.66055555555556,-17.216666666667,"B4H0223"
"1867","DA2213A801AF0001",103,180,"2021-04-13",4.33694444444444,13,4.52916666666667,-11.5333333333335,"B4H0223"
"1868","DA2213A801AF0001",104,180,"2021-04-14",4.14333333333333,14,4.49666666666667,-21.2000000000002,"B4H0223"
"1869","DA2213A801AF0001",105,180,"2021-04-15",3.86305555555556,15,4.46444444444444,-36.0833333333331,"B4H0223"
"1870","DA2213A801AF0001",106,180,"2021-04-16",3.61,16,4.4325,-49.35,"B4H0223"
"1871","DA2213A801AF0001",107,180,"2021-04-17",3.79722222222222,17,4.40083333333333,-36.2166666666665,"B4H0223"
"1872","DA2213A801AF0001",108,180,"2021-04-18",3.92777777777778,18,4.36916666666667,-26.4833333333335,"B4H0223"
"1873","DA2213A801AF0001",109,180,"2021-04-19",3.79277777777778,19,4.33805555555556,-32.716666666667,"B4H0223"
"1874","DA2213A801AF0001",110,180,"2021-04-20",3.83277777777778,20,4.30694444444444,-28.4499999999997,"B4H0223"
"1875","DA2213A801AF0001",111,180,"2021-04-21",3.56638888888889,21,4.27611111111111,-42.5833333333333,"B4H0223"
"1876","DA30000000008001",91,40,"2021-04-01",4.89611111111111,1,4.93083333333333,-2.08333333333313,"B4P9792"
"1877","DA30000000008001",92,40,"2021-04-02",4.83527777777778,2,4.89666666666667,-3.68333333333354,"B4P9792"
"1878","DA30000000008001",96,40,"2021-04-06",4.75388888888889,6,4.76111111111111,-0.433333333333294,"B4P9792"
"1879","DA30000000008001",97,40,"2021-04-07",4.72333333333333,7,4.7275,-0.249999999999986,"B4P9792"
"1880","DA30000000008001",99,40,"2021-04-09",4.63527777777778,9,4.66055555555556,-1.5166666666669,"B4P9792"
"1881","DA30000000008001",100,40,"2021-04-10",4.62611111111111,10,4.6275,-0.0833333333333464,"B4P9792"
"1882","DA30000000008001",110,40,"2021-04-20",4.29916666666667,20,4.30694444444444,-0.46666666666642,"B4P9792"
"1883","DA30000000008001",112,40,"2021-04-22",4.23861111111111,22,4.24555555555555,-0.416666666666359,"B4P9792"
"1884","DA30000000008001",116,40,"2021-04-26",4.1225,26,4.12666666666667,-0.250000000000146,"B4P9792"
"1885","DA30000000008001",117,40,"2021-04-27",4.08722222222222,27,4.09777777777778,-0.633333333333432,"B4P9792"
"1886","DA30000000008001",118,40,"2021-04-28",3.53527777777778,28,4.06916666666667,-32.0333333333335,"B4P9792"
"1887","DB30000000008001",110,41,"2021-04-20",4.02083333333333,20,4.30694444444444,-17.1666666666664,"B4X8991"
"1888","DB30000000008001",118,63,"2021-04-28",4.065,28,4.06916666666667,-0.250000000000252,"B4X8991"
"1889","DB30000000008001",120,63,"2021-04-30",4.00722222222222,30,4.01305555555556,-0.350000000000321,"B4X8991"
"1890","DB30000000008001",121,63,"2021-05-01",3.77555555555556,31,3.98527777777778,-12.5833333333334,"B4X8991"
"1891","DB30000000008001",123,63,"2021-05-03",3.65583333333333,33,3.93138888888889,-16.5333333333334,"B4X8991"
"1892","DCB0000000008001",91,206,"2021-04-01",4.38944444444444,1,4.93083333333333,-32.4833333333331,"B5A9100"
"1893","DCB0000000008001",92,206,"2021-04-02",4.38916666666667,2,4.89666666666667,-30.4500000000002,"B5A9100"
"1894","DCB0000000008001",93,206,"2021-04-03",4.40027777777778,3,4.86277777777778,-27.7500000000001,"B5A9100"
"1895","DCB0000000008001",94,206,"2021-04-04",4.49833333333333,4,4.82861111111111,-19.8166666666666,"B5A9100"
"1896","DCB0000000008001",95,206,"2021-04-05",4.36222222222222,5,4.79472222222222,-25.9499999999999,"B5A9100"
"1897","DCB0000000008001",96,206,"2021-04-06",4.33194444444444,6,4.76111111111111,-25.7499999999999,"B5A9100"
"1898","DCB0000000008001",97,206,"2021-04-07",4.40444444444444,7,4.7275,-19.3833333333333,"B5A9100"
"1899","DCB0000000008001",98,206,"2021-04-08",4.12361111111111,8,4.69388888888889,-34.2166666666667,"B5A9100"
"1900","DCB0000000008001",99,206,"2021-04-09",3.94666666666667,9,4.66055555555556,-42.8333333333336,"B5A9100"
"1901","DCB0000000008001",100,206,"2021-04-10",4.00638888888889,10,4.6275,-37.2666666666667,"B5A9100"
"1902","DCB0000000008001",101,206,"2021-04-11",3.90916666666667,11,4.59444444444444,-41.1166666666664,"B5A9100"
"1903","DCB0000000008001",102,206,"2021-04-12",4.10472222222222,12,4.56166666666667,-27.4166666666669,"B5A9100"
"1904","DCB0000000008001",103,206,"2021-04-13",4.09583333333333,13,4.52916666666667,-26.0000000000002,"B5A9100"
"1905","DCB0000000008001",104,206,"2021-04-14",3.92138888888889,14,4.49666666666667,-34.5166666666669,"B5A9100"
"1906","DCB0000000008001",105,206,"2021-04-15",3.91638888888889,15,4.46444444444444,-32.883333333333,"B5A9100"
"1907","DCB0000000008001",106,206,"2021-04-16",3.90472222222222,16,4.4325,-31.6666666666667,"B5A9100"
"1908","DCB0000000008001",107,206,"2021-04-17",3.92027777777778,17,4.40083333333333,-28.8333333333332,"B5A9100"
"1909","DCB0000000008001",108,206,"2021-04-18",3.73916666666667,18,4.36916666666667,-37.8000000000002,"B5A9100"
"1910","DCB0000000008001",109,206,"2021-04-19",3.68277777777778,19,4.33805555555556,-39.3166666666669,"B5A9100"
"1911","DCB0000000008001",110,206,"2021-04-20",3.75833333333333,20,4.30694444444444,-32.9166666666664,"B5A9100"
"1912","DCB0000000008001",111,206,"2021-04-21",3.31055555555556,21,4.27611111111111,-57.9333333333333,"B5A9100"
"1913","DCB0000000008001",112,206,"2021-04-22",3.34916666666667,22,4.24555555555555,-53.783333333333,"B5A9100"
"1914","DCB0000000008001",113,206,"2021-04-23",3.34111111111111,23,4.21555555555556,-52.4666666666669,"B5A9100"
"1915","DCB0000000008001",114,206,"2021-04-24",3.28555555555556,24,4.18555555555556,-54.0000000000002,"B5A9100"
"1916","DCB0000000008001",115,206,"2021-04-25",3.40611111111111,25,4.15611111111111,-44.9999999999999,"B5A9100"
"1917","DCB0000000008001",116,206,"2021-04-26",3.44527777777778,26,4.12666666666667,-40.8833333333335,"B5A9100"
"1918","DCB0000000008001",117,206,"2021-04-27",3.42,27,4.09777777777778,-40.6666666666668,"B5A9100"
"1919","DCB0000000008001",118,206,"2021-04-28",3.24194444444444,28,4.06916666666667,-49.6333333333335,"B5A9100"
"1920","DCB0000000008001",119,206,"2021-04-29",3.12388888888889,29,4.04083333333333,-55.0166666666664,"B5A9100"
"1921","DCB0000000008001",121,206,"2021-05-01",3.34194444444444,31,3.98527777777778,-38.6000000000001,"B5A9100"
"1922","DCB0000000008001",122,206,"2021-05-02",3.38388888888889,32,3.95805555555556,-34.4500000000002,"B5A9100"
"1923","DCB0000000008001",123,206,"2021-05-03",3.27166666666667,33,3.93138888888889,-39.5833333333334,"B5A9100"
"1924","DE70000000008001",91,262,"2021-04-01",4.38777777777778,1,4.93083333333333,-32.5833333333331,"B4X8979"
"1925","DE70000000008001",92,262,"2021-04-02",4.45083333333333,2,4.89666666666667,-26.7500000000002,"B4X8979"
"1926","DE70000000008001",93,262,"2021-04-03",4.41111111111111,3,4.86277777777778,-27.1000000000001,"B4X8979"
"1927","DE70000000008001",94,262,"2021-04-04",4.45527777777778,4,4.82861111111111,-22.3999999999999,"B4X8979"
"1928","DE70000000008001",95,262,"2021-04-05",4.42555555555556,5,4.79472222222222,-22.1499999999999,"B4X8979"
"1929","DE70000000008001",96,262,"2021-04-06",4.335,6,4.76111111111111,-25.5666666666666,"B4X8979"
"1930","DE70000000008001",97,262,"2021-04-07",4.53777777777778,7,4.7275,-11.3833333333334,"B4X8979"
"1931","DE70000000008001",98,262,"2021-04-08",4.38527777777778,8,4.69388888888889,-18.5166666666667,"B4X8979"
"1932","DE70000000008001",99,262,"2021-04-09",4.30694444444444,9,4.66055555555556,-21.2166666666669,"B4X8979"
"1933","DE70000000008001",100,262,"2021-04-10",4.265,10,4.6275,-21.75,"B4X8979"
"1934","DE70000000008001",101,262,"2021-04-11",4.07888888888889,11,4.59444444444444,-30.9333333333331,"B4X8979"
"1935","DE70000000008001",102,262,"2021-04-12",4.1875,12,4.56166666666667,-22.4500000000002,"B4X8979"
"1936","DE70000000008001",103,262,"2021-04-13",4.09,13,4.52916666666667,-26.3500000000002,"B4X8979"
"1937","DE70000000008001",104,262,"2021-04-14",3.99583333333333,14,4.49666666666667,-30.0500000000002,"B4X8979"
"1938","DE70000000008001",105,262,"2021-04-15",3.88611111111111,15,4.46444444444444,-34.6999999999997,"B4X8979"
"1939","DE70000000008001",106,262,"2021-04-16",3.90472222222222,16,4.4325,-31.6666666666667,"B4X8979"
"1940","DE70000000008001",107,262,"2021-04-17",3.92388888888889,17,4.40083333333333,-28.6166666666665,"B4X8979"
"1941","DE70000000008001",108,262,"2021-04-18",3.94611111111111,18,4.36916666666667,-25.3833333333336,"B4X8979"
"1942","DE70000000008001",109,262,"2021-04-19",3.86388888888889,19,4.33805555555556,-28.4500000000003,"B4X8979"
"1943","DE70000000008001",110,262,"2021-04-20",3.89083333333333,20,4.30694444444444,-24.9666666666664,"B4X8979"
"1944","DE70000000008001",111,262,"2021-04-21",3.70805555555556,21,4.27611111111111,-34.0833333333332,"B4X8979"
"1945","DE70000000008001",112,262,"2021-04-22",3.69111111111111,22,4.24555555555555,-33.2666666666664,"B4X8979"
"1946","DE70000000008001",113,262,"2021-04-23",3.61638888888889,23,4.21555555555556,-35.9500000000003,"B4X8979"
"1947","DE70000000008001",114,262,"2021-04-24",3.58333333333333,24,4.18555555555556,-36.1333333333336,"B4X8979"
"1948","DE70000000008001",115,262,"2021-04-25",3.56583333333333,25,4.15611111111111,-35.4166666666666,"B4X8979"
"1949","DE70000000008001",116,262,"2021-04-26",3.54416666666667,26,4.12666666666667,-34.9500000000002,"B4X8979"
"1950","DE70000000008001",117,262,"2021-04-27",3.49083333333333,27,4.09777777777778,-36.4166666666668,"B4X8979"
"1951","DE70000000008001",118,262,"2021-04-28",3.47555555555556,28,4.06916666666667,-35.6166666666669,"B4X8979"
"1952","DE70000000008001",119,262,"2021-04-29",3.52833333333333,29,4.04083333333333,-30.7499999999998,"B4X8979"
"1953","DE70000000008001",120,262,"2021-04-30",3.45055555555556,30,4.01305555555556,-33.7500000000003,"B4X8979"
"1954","DE70000000008001",121,262,"2021-05-01",3.47166666666667,31,3.98527777777778,-30.8166666666668,"B4X8979"
"1955","DE70000000008001",122,262,"2021-05-02",3.54805555555556,32,3.95805555555556,-24.6000000000003,"B4X8979"
"1956","DE70000000008001",123,262,"2021-05-03",3.425,33,3.93138888888889,-30.3833333333334,"B4X8979"
"1957","DED0000000008001",93,169,"2021-04-03",4.64222222222222,3,4.86277777777778,-13.2333333333335,"B4X1795"
"1958","DED0000000008001",94,169,"2021-04-04",4.59944444444444,4,4.82861111111111,-13.75,"B4X1795"
"1959","DED0000000008001",96,169,"2021-04-06",4.54222222222222,6,4.76111111111111,-13.1333333333333,"B4X1795"
"1960","DED0000000008001",97,169,"2021-04-07",4.45888888888889,7,4.7275,-16.1166666666667,"B4X1795"
"1961","DED0000000008001",98,169,"2021-04-08",4.5,8,4.69388888888889,-11.6333333333334,"B4X1795"
"1962","DED0000000008001",99,169,"2021-04-09",4.42555555555556,9,4.66055555555556,-14.1000000000003,"B4X1795"
"1963","DED0000000008001",100,169,"2021-04-10",4.46111111111111,10,4.6275,-9.9833333333334,"B4X1795"
"1964","DED0000000008001",101,169,"2021-04-11",4.45333333333333,11,4.59444444444444,-8.46666666666639,"B4X1795"
"1965","DED0000000008001",102,169,"2021-04-12",4.20638888888889,12,4.56166666666667,-21.3166666666669,"B4X1795"
"1966","DED0000000008001",104,169,"2021-04-14",4.34194444444444,14,4.49666666666667,-9.28333333333356,"B4X1795"
"1967","DED0000000008001",105,169,"2021-04-15",4.31722222222222,15,4.46444444444444,-8.83333333333306,"B4X1795"
"1968","DED0000000008001",106,169,"2021-04-16",4.25722222222222,16,4.4325,-10.5166666666667,"B4X1795"
"1969","DED0000000008001",109,169,"2021-04-19",4.32777777777778,19,4.33805555555556,-0.616666666666976,"B4X1795"
"1970","DF70000000008001",97,224,"2021-04-07",4.43472222222222,7,4.7275,-17.5666666666667,"B5A9915"
"1971","DF70000000008001",98,224,"2021-04-08",4.38638888888889,8,4.69388888888889,-18.4500000000001,"B5A9915"
"1972","DF70000000008001",99,224,"2021-04-09",4.33,9,4.66055555555556,-19.8333333333336,"B5A9915"
"1973","DF70000000008001",100,224,"2021-04-10",4.22222222222222,10,4.6275,-24.3166666666667,"B5A9915"
"1974","DF70000000008001",101,224,"2021-04-11",4.20638888888889,11,4.59444444444444,-23.283333333333,"B5A9915"
"1975","DF70000000008001",102,224,"2021-04-12",4.24861111111111,12,4.56166666666667,-18.7833333333336,"B5A9915"
"1976","DF70000000008001",103,224,"2021-04-13",4.18083333333333,13,4.52916666666667,-20.9000000000002,"B5A9915"
"1977","DF70000000008001",104,224,"2021-04-14",4.05055555555556,14,4.49666666666667,-26.7666666666669,"B5A9915"
"1978","DF70000000008001",105,224,"2021-04-15",3.94555555555556,15,4.46444444444444,-31.133333333333,"B5A9915"
"1979","DF70000000008001",106,224,"2021-04-16",3.96305555555556,16,4.4325,-28.1666666666666,"B5A9915"
"1980","DF70000000008001",107,224,"2021-04-17",3.91555555555556,17,4.40083333333333,-29.1166666666665,"B5A9915"
"1981","DF70000000008001",108,224,"2021-04-18",3.92944444444444,18,4.36916666666667,-26.3833333333336,"B5A9915"
"1982","DF70000000008001",109,224,"2021-04-19",3.9325,19,4.33805555555556,-24.3333333333336,"B5A9915"
"1983","DF70000000008001",110,224,"2021-04-20",3.91777777777778,20,4.30694444444444,-23.3499999999997,"B5A9915"
"1984","DF70000000008001",111,224,"2021-04-21",3.75277777777778,21,4.27611111111111,-31.3999999999999,"B5A9915"
"1985","DF70000000008001",112,224,"2021-04-22",3.56027777777778,22,4.24555555555555,-41.1166666666664,"B5A9915"
"1986","DF70000000008001",113,224,"2021-04-23",3.62333333333333,23,4.21555555555556,-35.5333333333336,"B5A9915"
"1987","DF70000000008001",114,224,"2021-04-24",3.57611111111111,24,4.18555555555556,-36.5666666666669,"B5A9915"
"1988","DF70000000008001",115,224,"2021-04-25",3.57888888888889,25,4.15611111111111,-34.6333333333333,"B5A9915"
"1989","DF70000000008001",116,224,"2021-04-26",3.55638888888889,26,4.12666666666667,-34.2166666666668,"B5A9915"
"1990","DF70000000008001",117,224,"2021-04-27",3.53166666666667,27,4.09777777777778,-33.9666666666668,"B5A9915"
"1991","DF70000000008001",118,224,"2021-04-28",3.51916666666667,28,4.06916666666667,-33.0000000000002,"B5A9915"
"1992","DF70000000008001",119,224,"2021-04-29",3.58138888888889,29,4.04083333333333,-27.5666666666665,"B5A9915"
"1993","DF70000000008001",120,224,"2021-04-30",3.51972222222222,30,4.01305555555556,-29.6000000000003,"B5A9915"
"1994","DF70000000008001",121,224,"2021-05-01",3.46305555555556,31,3.98527777777778,-31.3333333333335,"B5A9915"
"1995","DF70000000008001",122,224,"2021-05-02",3.59777777777778,32,3.95805555555556,-21.6166666666669,"B5A9915"
"1996","DF70000000008001",123,224,"2021-05-03",3.48277777777778,33,3.93138888888889,-26.9166666666667,"B5A9915"
"1997","E0B0000000008001",91,126,"2021-04-01",4.92611111111111,1,4.93083333333333,-0.283333333333111,"B4X8826"
"1998","E0B0000000008001",101,126,"2021-04-11",4.55222222222222,11,4.59444444444444,-2.53333333333309,"B4X8826"
"1999","E108000000008001",99,192,"2021-04-09",4.29055555555556,9,4.66055555555556,-22.2000000000003,"B5A9525"
"2000","E108000000008001",100,192,"2021-04-10",4.35472222222222,10,4.6275,-16.3666666666667,"B5A9525"
"2001","E108000000008001",103,192,"2021-04-13",4.26611111111111,13,4.52916666666667,-15.7833333333336,"B5A9525"
"2002","E108000000008001",104,192,"2021-04-14",4.32972222222222,14,4.49666666666667,-10.0166666666668,"B5A9525"
"2003","E108000000008001",105,192,"2021-04-15",4.2375,15,4.46444444444444,-13.6166666666663,"B5A9525"
"2004","E108000000008001",106,192,"2021-04-16",4.22916666666667,16,4.4325,-12.2,"B5A9525"
"2005","E108000000008001",107,192,"2021-04-17",4.21583333333333,17,4.40083333333333,-11.0999999999998,"B5A9525"
"2006","E108000000008001",108,192,"2021-04-18",4.25305555555556,18,4.36916666666667,-6.96666666666685,"B5A9525"
"2007","E108000000008001",109,192,"2021-04-19",3.90472222222222,19,4.33805555555556,-26.0000000000003,"B5A9525"
"2008","E108000000008001",110,192,"2021-04-20",4.1525,20,4.30694444444444,-9.26666666666641,"B5A9525"
"2009","E108000000008001",111,192,"2021-04-21",4.06194444444444,21,4.27611111111111,-12.8499999999999,"B5A9525"
"2010","E108000000008001",119,192,"2021-04-29",3.95,29,4.04083333333333,-5.44999999999979,"B5A9525"
