"year_","box1","box2","no"
2021,162,262,6
2021,162,263,6
2021,162,271,6
2021,140,10,6
2021,163,10,6
2021,140,14,6
2021,163,14,6
2021,140,17,6
2021,163,17,6
2021,140,18,6
2021,163,18,6
2021,140,28,6
2021,163,28,6
2021,140,41,6
2021,163,41,6
2021,140,61,6
2021,163,61,6
2021,140,71,6
2021,163,71,6
2021,140,101,6
2021,163,101,6
2021,140,102,6
2021,163,102,6
2021,140,123,6
2021,163,123,6
2021,140,150,6
2021,163,150,6
2021,140,156,6
2021,163,156,6
2021,140,180,6
2021,163,180,6
2021,140,199,6
2021,163,199,6
2021,140,204,6
2021,163,204,6
2021,140,221,6
2021,163,221,6
2021,140,228,6
2021,163,228,6
2021,140,238,6
2021,163,238,6
2021,140,239,6
2021,163,239,6
2021,140,242,6
2021,163,242,6
2021,140,251,6
2021,163,251,6
2021,140,252,6
2021,163,252,6
2021,140,254,6
2021,163,254,6
2021,140,255,6
2021,163,255,6
2021,165,11,6
2021,165,12,6
2021,165,14,6
2021,165,17,6
2021,165,18,6
2021,165,24,6
2021,165,43,6
2021,165,44,6
2021,165,73,6
2021,165,103,6
2021,165,129,6
2021,165,130,6
2021,165,147,6
2021,165,157,6
2021,165,181,6
2021,165,204,6
2021,165,221,6
2021,165,226,6
2021,165,244,6
2021,165,247,6
2021,165,256,6
2021,165,258,6
2021,165,261,6
2021,165,262,6
2021,165,263,6
2021,165,271,6
2021,167,10,6
2021,167,11,6
2021,167,12,6
2021,167,21,6
2021,167,49,6
2021,167,24,6
2021,167,28,6
2021,167,41,6
2021,167,61,6
2021,167,48,6
2021,167,52,6
2021,167,71,6
2021,167,101,6
2021,167,102,6
2021,167,123,6
2021,167,150,6
2021,167,156,6
2021,167,180,6
2021,167,199,6
2021,167,200,6
2021,167,223,6
2021,167,226,6
2021,167,244,6
2021,167,247,6
2021,167,256,6
2021,167,258,6
2021,167,261,6
2021,167,262,6
2021,167,263,6
2021,167,271,6
2021,177,1,6
2021,177,4,6
2021,177,10,6
2021,177,11,6
2021,177,12,6
2021,177,28,6
2021,177,30,6
2021,177,31,6
2021,177,32,6
2021,177,46,6
2021,177,78,6
2021,177,108,6
2021,177,136,6
2021,177,142,6
2021,177,162,6
2021,177,184,6
2021,177,186,6
2021,177,193,6
2021,177,209,6
2021,177,231,6
2021,177,251,6
2021,177,262,6
2021,177,263,6
2021,177,266,6
2021,177,267,6
2021,178,34,6
2021,178,35,6
2021,178,36,6
2021,178,38,6
2021,178,41,6
2021,178,61,6
2021,178,43,6
2021,178,44,6
2021,178,63,6
2021,178,76,6
2021,178,77,6
2021,178,116,6
2021,178,134,6
2021,178,162,6
2021,178,186,6
2021,178,211,6
2021,178,216,6
2021,178,233,6
2021,178,238,6
2021,178,239,6
2021,178,252,6
2021,178,261,6
2021,178,269,6
2021,178,274,6
2021,178,276,6
2021,180,10,6
2021,180,11,6
2021,180,12,6
2021,180,28,6
2021,180,30,6
2021,180,31,6
2021,180,38,6
2021,180,46,6
2021,180,64,6
2021,180,68,6
2021,180,78,6
2021,180,108,6
2021,180,136,6
2021,180,142,6
2021,180,140,6
2021,180,163,6
2021,180,167,6
2021,180,188,6
2021,180,191,6
2021,180,213,6
2021,180,214,6
2021,180,236,6
2021,180,254,6
2021,180,258,6
2021,180,269,6
2021,180,274,6
2021,180,276,6
2021,181,10,6
2021,181,11,6
2021,181,12,6
2021,181,28,6
2021,181,41,6
2021,181,61,6
2021,181,46,6
2021,181,63,6
2021,181,70,6
2021,181,78,6
2021,181,96,6
2021,181,98,6
2021,181,108,6
2021,181,113,6
2021,181,138,6
2021,181,165,6
2021,181,255,6
2021,181,271,6
2021,181,277,6
2021,182,10,6
2021,182,11,6
2021,182,12,6
2021,182,24,6
2021,182,28,6
2021,182,41,6
2021,182,61,6
2021,182,48,6
2021,182,55,6
2021,182,63,6
2021,182,70,6
2021,182,85,6
2021,182,96,6
2021,182,98,6
2021,182,111,6
2021,182,255,6
2021,182,271,6
2021,182,276,6
2021,183,10,6
2021,183,11,6
2021,183,12,6
2021,183,24,6
2021,183,28,6
2021,183,41,6
2021,183,61,6
2021,183,48,6
2021,183,55,6
2021,183,71,6
2021,183,85,6
2021,183,100,6
2021,183,111,6
2021,183,125,6
2021,183,255,6
2021,183,271,6
2021,183,276,6
2021,184,10,6
2021,184,11,6
2021,184,12,6
2021,184,24,6
2021,184,28,6
2021,184,41,6
2021,184,61,6
2021,184,48,6
2021,184,55,6
2021,184,71,6
2021,184,80,6
2021,184,81,6
2021,184,100,6
2021,184,125,6
2021,184,126,6
2021,184,152,6
2021,184,153,6
2021,184,177,6
2021,184,256,6
2021,184,271,6
2021,184,276,6
2021,186,10,6
2021,186,11,6
2021,186,12,6
2021,186,24,6
2021,186,28,6
2021,186,41,6
2021,186,61,6
2021,186,48,6
2021,186,55,6
2021,186,71,6
2021,186,80,6
2021,186,81,6
2021,186,100,6
2021,186,125,6
2021,186,126,6
2021,186,152,6
2021,186,153,6
2021,186,155,6
2021,186,177,6
2021,186,178,6
2021,186,201,6
2021,186,224,6
2021,186,225,6
2021,186,245,6
2021,186,246,6
2021,186,266,6
2021,186,267,6
2021,186,269,6
2021,186,273,6
2021,186,274,6
2021,188,21,6
2021,191,21,6
2021,188,49,6
2021,191,49,6
2021,188,43,6
2021,191,43,6
2021,188,44,6
2021,191,44,6
2021,188,46,6
2021,191,46,6
2021,188,48,6
2021,191,48,6
2021,188,52,6
2021,191,52,6
2021,188,73,6
2021,191,73,6
2021,188,101,6
2021,191,101,6
2021,188,102,6
2021,191,102,6
2021,188,123,6
2021,191,123,6
2021,188,150,6
2021,191,150,6
2021,188,156,6
2021,191,156,6
2021,188,180,6
2021,191,180,6
2021,188,199,6
2021,191,199,6
2021,188,200,6
2021,191,200,6
2021,188,223,6
2021,191,223,6
2021,188,225,6
2021,191,225,6
2021,188,245,6
2021,191,245,6
2021,188,246,6
2021,191,246,6
2021,188,266,6
2021,191,266,6
2021,188,267,6
2021,191,267,6
2021,188,269,6
2021,191,269,6
2021,188,273,6
2021,191,273,6
2021,188,274,6
2021,191,274,6
2021,193,43,6
2021,193,44,6
2021,193,46,6
2021,193,73,6
2021,193,78,6
2021,193,85,6
2021,193,101,6
2021,193,102,6
2021,193,111,6
2021,193,123,6
2021,193,150,6
2021,193,177,6
2021,193,273,6
2021,193,276,6
2021,195,43,6
2021,195,44,6
2021,195,46,6
2021,195,73,6
2021,195,78,6
2021,195,85,6
2021,195,101,6
2021,195,102,6
2021,195,111,6
2021,195,123,6
2021,195,126,6
2021,195,152,6
2021,195,153,6
2021,195,256,6
2021,195,273,6
2021,195,277,6
2021,199,41,6
2021,199,61,6
2021,199,43,6
2021,199,44,6
2021,199,63,6
2021,199,70,6
2021,199,76,6
2021,199,77,6
2021,199,96,6
2021,199,98,6
2021,199,116,6
2021,199,136,6
2021,199,142,6
2021,199,140,6
2021,199,163,6
2021,199,167,6
2021,199,188,6
2021,199,191,6
2021,199,213,6
2021,199,214,6
2021,199,236,6
2021,199,254,6
2021,199,258,6
2021,199,277,6
2021,200,41,6
2021,200,61,6
2021,200,43,6
2021,200,44,6
2021,200,63,6
2021,200,64,6
2021,200,68,6
2021,200,70,6
2021,200,76,6
2021,200,77,6
2021,200,116,6
2021,200,134,6
2021,200,162,6
2021,200,167,6
2021,200,188,6
2021,200,191,6
2021,200,213,6
2021,200,214,6
2021,200,236,6
2021,200,254,6
2021,200,258,6
2021,200,277,6
2021,201,64,6
2021,201,68,6
2021,201,70,6
2021,201,71,6
2021,201,73,6
2021,201,74,6
2021,201,75,6
2021,201,106,6
2021,201,133,6
2021,201,161,6
2021,201,186,6
2021,201,211,6
2021,201,216,6
2021,201,233,6
2021,201,238,6
2021,201,239,6
2021,201,252,6
2021,201,261,6
2021,201,277,6
2021,204,43,6
2021,204,44,6
2021,204,71,6
2021,204,73,6
2021,204,76,6
2021,204,77,6
2021,204,96,6
2021,204,98,6
2021,204,100,6
2021,204,116,6
2021,204,136,6
2021,204,142,6
2021,204,140,6
2021,204,163,6
2021,204,165,6
2021,204,255,6
2021,204,271,6
2021,206,43,6
2021,206,44,6
2021,206,46,6
2021,206,71,6
2021,206,73,6
2021,206,78,6
2021,206,100,6
2021,206,108,6
2021,206,113,6
2021,206,125,6
2021,206,138,6
2021,206,256,6
2021,206,273,6
2021,206,277,6
2021,209,74,6
2021,209,75,6
2021,209,76,6
2021,209,77,6
2021,209,85,6
2021,209,103,6
2021,209,108,6
2021,209,111,6
2021,209,129,6
2021,209,150,6
2021,209,177,6
2021,209,277,6
2021,211,43,6
2021,211,44,6
2021,211,46,6
2021,211,55,6
2021,211,73,6
2021,211,78,6
2021,211,80,6
2021,211,81,6
2021,211,101,6
2021,211,102,6
2021,211,123,6
2021,211,150,6
2021,211,155,6
2021,211,156,6
2021,211,178,6
2021,211,201,6
2021,211,224,6
2021,211,276,6
2021,213,55,6
2021,213,74,6
2021,213,75,6
2021,213,76,6
2021,213,77,6
2021,213,78,6
2021,213,80,6
2021,213,81,6
2021,213,103,6
2021,213,129,6
2021,213,130,6
2021,213,147,6
2021,213,157,6
2021,213,180,6
2021,213,199,6
2021,213,200,6
2021,213,223,6
2021,213,225,6
2021,213,245,6
2021,213,246,6
2021,213,266,6
2021,213,267,6
2021,213,269,6
2021,213,274,6
2021,214,74,6
2021,214,75,6
2021,214,76,6
2021,214,77,6
2021,214,85,6
2021,214,103,6
2021,214,108,6
2021,214,111,6
2021,214,129,6
2021,214,130,6
2021,214,147,6
2021,214,157,6
2021,214,180,6
2021,214,199,6
2021,214,200,6
2021,214,223,6
2021,214,225,6
2021,214,245,6
2021,214,246,6
2021,214,266,6
2021,214,267,6
2021,214,274,6
2021,216,74,6
2021,216,75,6
2021,216,76,6
2021,216,77,6
2021,216,85,6
2021,216,103,6
2021,216,108,6
2021,216,111,6
2021,216,129,6
2021,216,130,6
2021,216,147,6
2021,216,155,6
2021,216,156,6
2021,216,178,6
2021,216,201,6
2021,216,224,6
2021,216,276,6
2021,219,74,6
2021,230,74,6
2021,219,75,6
2021,230,75,6
2021,219,76,6
2021,230,76,6
2021,219,77,6
2021,230,77,6
2021,219,101,6
2021,230,101,6
2021,219,102,6
2021,230,102,6
2021,219,103,6
2021,230,103,6
2021,219,108,6
2021,230,108,6
2021,219,113,6
2021,230,113,6
2021,219,123,6
2021,230,123,6
2021,219,126,6
2021,230,126,6
2021,219,152,6
2021,230,152,6
2021,219,153,6
2021,230,153,6
2021,221,74,6
2021,221,75,6
2021,221,76,6
2021,221,77,6
2021,221,101,6
2021,221,102,6
2021,221,103,6
2021,221,116,6
2021,221,123,6
2021,221,125,6
2021,221,136,6
2021,221,142,6
2021,221,140,6
2021,221,163,6
2021,221,165,6
2021,221,255,6
2021,221,271,6
2021,223,71,6
2021,223,73,6
2021,223,74,6
2021,223,75,6
2021,223,96,6
2021,223,98,6
2021,223,100,6
2021,223,106,6
2021,223,134,6
2021,223,162,6
2021,223,167,6
2021,223,188,6
2021,223,191,6
2021,223,213,6
2021,223,214,6
2021,223,236,6
2021,223,254,6
2021,223,271,6
2021,224,71,6
2021,224,73,6
2021,224,74,6
2021,224,75,6
2021,224,96,6
2021,224,98,6
2021,224,100,6
2021,224,106,6
2021,224,133,6
2021,224,161,6
2021,224,186,6
2021,224,211,6
2021,224,216,6
2021,224,233,6
2021,224,238,6
2021,224,239,6
2021,224,258,6
2021,225,101,6
2021,245,101,6
2021,225,102,6
2021,245,102,6
2021,225,103,6
2021,245,103,6
2021,225,120,6
2021,245,120,6
2021,225,123,6
2021,245,123,6
2021,225,125,6
2021,245,125,6
2021,225,133,6
2021,245,133,6
2021,225,145,6
2021,245,145,6
2021,225,161,6
2021,245,161,6
2021,225,186,6
2021,245,186,6
2021,225,188,6
2021,245,188,6
2021,225,191,6
2021,245,191,6
2021,225,213,6
2021,245,213,6
2021,225,214,6
2021,245,214,6
2021,225,236,6
2021,245,236,6
2021,225,254,6
2021,245,254,6
2021,225,271,6
2021,245,271,6
2021,226,74,6
2021,244,74,6
2021,226,75,6
2021,244,75,6
2021,226,101,6
2021,244,101,6
2021,226,102,6
2021,244,102,6
2021,226,103,6
2021,244,103,6
2021,226,106,6
2021,244,106,6
2021,226,123,6
2021,244,123,6
2021,226,125,6
2021,244,125,6
2021,226,134,6
2021,244,134,6
2021,226,162,6
2021,244,162,6
2021,226,165,6
2021,244,165,6
2021,226,167,6
2021,244,167,6
2021,226,255,6
2021,244,255,6
2021,226,256,6
2021,244,256,6
2021,226,273,6
2021,244,273,6
2021,228,74,6
2021,228,75,6
2021,228,76,6
2021,228,77,6
2021,228,101,6
2021,228,102,6
2021,228,103,6
2021,228,116,6
2021,228,123,6
2021,228,136,6
2021,228,138,6
2021,228,142,6
2021,228,126,6
2021,228,152,6
2021,228,153,6
2021,228,140,6
2021,228,163,6
2021,228,256,6
2021,228,273,6
2021,231,106,6
2021,231,113,6
2021,231,116,6
2021,231,120,6
2021,231,129,6
2021,231,136,6
2021,231,150,6
2021,231,177,6
2021,231,277,6
2021,233,106,6
2021,233,113,6
2021,233,116,6
2021,233,120,6
2021,233,130,6
2021,233,136,6
2021,233,145,6
2021,233,147,6
2021,233,155,6
2021,233,156,6
2021,233,178,6
2021,233,201,6
2021,233,224,6
2021,233,276,6
2021,236,106,6
2021,236,113,6
2021,236,116,6
2021,236,120,6
2021,236,136,6
2021,236,145,6
2021,236,157,6
2021,236,158,6
2021,236,180,6
2021,236,199,6
2021,236,200,6
2021,236,223,6
2021,236,225,6
2021,236,245,6
2021,236,246,6
2021,236,266,6
2021,236,267,6
2021,236,276,6
2021,238,130,6
2021,239,130,6
2021,238,133,6
2021,239,133,6
2021,238,134,6
2021,239,134,6
2021,238,138,6
2021,239,138,6
2021,238,142,6
2021,239,142,6
2021,238,145,6
2021,239,145,6
2021,238,147,6
2021,239,147,6
2021,238,155,6
2021,239,155,6
2021,238,156,6
2021,239,156,6
2021,238,140,6
2021,239,140,6
2021,238,163,6
2021,239,163,6
2021,238,178,6
2021,239,178,6
2021,238,201,6
2021,239,201,6
2021,238,224,6
2021,239,224,6
2021,238,277,6
2021,239,277,6
2021,242,106,6
2021,242,116,6
2021,242,120,6
2021,242,129,6
2021,242,136,6
2021,242,138,6
2021,242,142,6
2021,242,150,6
2021,242,126,6
2021,242,152,6
2021,242,153,6
2021,242,140,6
2021,242,163,6
2021,246,129,6
2021,246,130,6
2021,246,147,6
2021,246,150,6
2021,246,126,6
2021,246,152,6
2021,246,153,6
2021,246,158,6
2021,246,160,6
2021,246,161,6
2021,246,186,6
2021,246,188,6
2021,246,191,6
2021,246,213,6
2021,246,214,6
2021,246,236,6
2021,246,254,6
2021,246,271,6
2021,247,120,6
2021,247,129,6
2021,247,133,6
2021,247,134,6
2021,247,145,6
2021,247,150,6
2021,247,126,6
2021,247,152,6
2021,247,153,6
2021,247,162,6
2021,247,165,6
2021,247,167,6
2021,247,255,6
2021,247,256,6
2021,247,273,6
2021,251,106,6
2021,251,116,6
2021,251,120,6
2021,251,129,6
2021,251,136,6
2021,251,138,6
2021,251,142,6
2021,251,150,6
2021,251,140,6
2021,251,163,6
2021,251,177,6
2021,252,130,6
2021,252,133,6
2021,252,134,6
2021,252,138,6
2021,252,142,6
2021,252,145,6
2021,252,147,6
2021,252,155,6
2021,252,156,6
2021,252,140,6
2021,252,163,6
2021,252,178,6
2021,252,201,6
2021,254,133,6
2021,254,134,6
2021,254,138,6
2021,254,142,6
2021,254,157,6
2021,254,158,6
2021,254,160,6
2021,254,140,6
2021,254,163,6
2021,254,180,6
2021,254,199,6
2021,254,200,6
2021,254,223,6
2021,254,225,6
2021,254,245,6
2021,254,246,6
2021,254,266,6
2021,254,277,6
2021,255,133,6
2021,255,134,6
2021,255,138,6
2021,255,142,6
2021,255,160,6
2021,255,140,6
2021,255,163,6
2021,255,181,6
2021,255,182,6
2021,255,183,6
2021,255,204,6
2021,255,221,6
2021,255,226,6
2021,255,244,6
2021,255,247,6
2021,255,267,6
2021,255,276,6
2021,256,161,6
2021,256,162,6
2021,256,165,6
2021,256,167,6
2021,256,184,6
2021,256,195,6
2021,256,206,6
2021,256,226,6
2021,256,244,6
2021,256,228,6
2021,256,247,6
2021,256,267,6
2021,256,276,6
2021,258,157,6
2021,258,158,6
2021,258,160,6
2021,258,161,6
2021,258,162,6
2021,258,165,6
2021,258,167,6
2021,258,180,6
2021,258,199,6
2021,258,200,6
2021,258,224,6
2021,261,130,6
2021,261,133,6
2021,261,134,6
2021,261,145,6
2021,261,147,6
2021,261,155,6
2021,261,156,6
2021,261,162,6
2021,261,165,6
2021,261,167,6
2021,261,178,6
2021,261,201,6
2021,262,130,6
2021,262,133,6
2021,262,134,6
2021,262,145,6
2021,262,147,6
2021,262,155,6
2021,262,156,6
2021,262,162,6
2021,262,165,6
2021,262,167,6
2021,262,177,6
2021,263,130,6
2021,263,133,6
2021,263,134,6
2021,263,145,6
2021,263,147,6
2021,263,155,6
2021,263,156,6
2021,263,162,6
2021,263,165,6
2021,263,167,6
2021,263,177,6
2021,266,130,6
2021,266,147,6
2021,266,155,6
2021,266,156,6
2021,266,158,6
2021,266,160,6
2021,266,161,6
2021,266,177,6
2021,266,186,6
2021,266,188,6
2021,266,191,6
2021,266,213,6
2021,266,214,6
2021,266,236,6
2021,266,254,6
2021,266,271,6
2021,267,130,6
2021,267,147,6
2021,267,155,6
2021,267,156,6
2021,267,158,6
2021,267,160,6
2021,267,161,6
2021,267,177,6
2021,267,186,6
2021,267,188,6
2021,267,191,6
2021,267,213,6
2021,267,214,6
2021,267,236,6
2021,267,255,6
2021,267,256,6
2021,267,273,6
2021,269,157,6
2021,269,158,6
2021,269,160,6
2021,269,161,6
2021,269,178,6
2021,269,180,6
2021,269,186,6
2021,269,188,6
2021,269,191,6
2021,269,213,6
2021,271,161,6
2021,271,162,6
2021,271,165,6
2021,271,167,6
2021,271,181,6
2021,271,182,6
2021,271,183,6
2021,271,184,6
2021,271,204,6
2021,271,221,6
2021,271,223,6
2021,271,225,6
2021,271,245,6
2021,271,246,6
2021,271,266,6
2021,271,277,6
2021,273,186,6
2021,273,188,6
2021,273,191,6
2021,273,193,6
2021,273,195,6
2021,273,206,6
2021,273,226,6
2021,273,244,6
2021,273,228,6
2021,273,247,6
2021,273,267,6
2021,273,276,6
2021,274,157,6
2021,274,158,6
2021,274,160,6
2021,274,161,6
2021,274,178,6
2021,274,180,6
2021,274,186,6
2021,274,188,6
2021,274,191,6
2021,274,213,6
2021,274,214,6
2021,276,157,6
2021,276,178,6
2021,276,180,6
2021,276,182,6
2021,276,183,6
2021,276,184,6
2021,276,193,6
2021,276,211,6
2021,276,216,6
2021,276,233,6
2021,276,236,6
2021,276,255,6
2021,276,256,6
2021,276,273,6
2021,277,181,6
2021,277,195,6
2021,277,199,6
2021,277,200,6
2021,277,201,6
2021,277,206,6
2021,277,209,6
2021,277,231,6
2021,277,238,6
2021,277,239,6
2021,277,254,6
2021,277,271,6
2021,1,24,7
2021,1,48,7
2021,1,55,7
2021,1,77,7
2021,1,78,7
2021,1,106,7
2021,1,120,7
2021,1,130,7
2021,1,155,7
2021,1,156,7
2021,1,178,7
2021,4,14,7
2021,4,21,7
2021,4,49,7
2021,4,80,7
2021,4,85,7
2021,4,108,7
2021,4,116,7
2021,4,133,7
2021,4,134,7
2021,4,145,7
2021,4,147,7
2021,4,155,7
2021,4,157,7
2021,4,178,7
2021,4,180,7
2021,6,17,7
2021,6,52,7
2021,6,81,7
2021,6,111,7
2021,6,113,7
2021,6,136,7
2021,6,142,7
2021,6,155,7
2021,6,157,7
2021,6,158,7
2021,6,160,7
2021,6,161,7
2021,6,162,7
2021,6,177,7
2021,6,180,7
2021,7,18,7
2021,7,138,7
2021,7,155,7
2021,7,140,7
2021,7,163,7
2021,7,167,7
2021,7,177,7
2021,7,180,7
2021,7,181,7
2021,7,182,7
2021,7,183,7
2021,7,184,7
2021,7,186,7
2021,10,165,7
2021,10,178,7
2021,10,188,7
2021,10,191,7
2021,10,193,7
2021,10,195,7
2021,10,199,7
2021,10,200,7
2021,10,204,7
2021,10,206,7
2021,10,211,7
2021,11,35,7
2021,12,35,7
2021,11,36,7
2021,12,36,7
2021,11,98,7
2021,12,98,7
2021,11,178,7
2021,12,178,7
2021,11,188,7
2021,12,188,7
2021,11,191,7
2021,12,191,7
2021,11,193,7
2021,12,193,7
2021,11,195,7
2021,12,195,7
2021,11,199,7
2021,12,199,7
2021,11,200,7
2021,12,200,7
2021,11,204,7
2021,12,204,7
2021,11,206,7
2021,12,206,7
2021,11,211,7
2021,12,211,7
2021,14,4,7
2021,14,32,7
2021,14,38,7
2021,14,64,7
2021,14,70,7
2021,14,100,7
2021,14,101,7
2021,14,123,7
2021,14,150,7
2021,14,156,7
2021,14,157,7
2021,14,158,7
2021,14,167,7
2021,14,182,7
2021,14,183,7
2021,14,184,7
2021,14,186,7
2021,14,188,7
2021,14,191,7
2021,17,6,7
2021,17,31,7
2021,17,63,7
2021,17,71,7
2021,17,102,7
2021,17,129,7
2021,17,130,7
2021,17,145,7
2021,17,147,7
2021,17,160,7
2021,17,161,7
2021,17,162,7
2021,17,167,7
2021,17,188,7
2021,17,191,7
2021,18,7,7
2021,18,30,7
2021,18,41,7
2021,18,61,7
2021,18,73,7
2021,18,103,7
2021,18,120,7
2021,18,133,7
2021,18,161,7
2021,18,162,7
2021,18,167,7
2021,18,188,7
2021,18,191,7
2021,21,4,7
2021,49,4,7
2021,21,32,7
2021,49,32,7
2021,21,38,7
2021,49,38,7
2021,21,64,7
2021,49,64,7
2021,21,70,7
2021,49,70,7
2021,21,100,7
2021,49,100,7
2021,21,101,7
2021,49,101,7
2021,21,123,7
2021,49,123,7
2021,21,150,7
2021,49,150,7
2021,21,156,7
2021,49,156,7
2021,21,157,7
2021,49,157,7
2021,21,158,7
2021,49,158,7
2021,21,182,7
2021,49,182,7
2021,21,183,7
2021,49,183,7
2021,21,184,7
2021,49,184,7
2021,21,186,7
2021,49,186,7
2021,21,211,7
2021,49,211,7
2021,21,213,7
2021,49,213,7
2021,24,1,7
2021,24,34,7
2021,24,68,7
2021,24,96,7
2021,24,125,7
2021,24,126,7
2021,24,152,7
2021,24,153,7
2021,24,155,7
2021,24,177,7
2021,24,180,7
2021,24,181,7
2021,24,188,7
2021,24,191,7
2021,24,193,7
2021,24,195,7
2021,24,206,7
2021,24,211,7
2021,28,165,7
2021,28,178,7
2021,28,188,7
2021,28,191,7
2021,28,193,7
2021,28,195,7
2021,28,199,7
2021,28,200,7
2021,28,204,7
2021,28,206,7
2021,28,211,7
2021,30,18,7
2021,30,138,7
2021,30,140,7
2021,30,163,7
2021,30,167,7
2021,30,178,7
2021,30,181,7
2021,30,182,7
2021,30,183,7
2021,30,184,7
2021,30,186,7
2021,30,199,7
2021,30,200,7
2021,31,17,7
2021,31,52,7
2021,31,81,7
2021,31,111,7
2021,31,113,7
2021,31,136,7
2021,31,142,7
2021,31,158,7
2021,31,160,7
2021,31,161,7
2021,31,162,7
2021,31,178,7
2021,31,181,7
2021,31,182,7
2021,31,199,7
2021,31,200,7
2021,32,14,7
2021,32,21,7
2021,32,49,7
2021,32,80,7
2021,32,85,7
2021,32,108,7
2021,32,116,7
2021,32,133,7
2021,32,134,7
2021,32,145,7
2021,32,147,7
2021,32,155,7
2021,32,157,7
2021,32,178,7
2021,32,180,7
2021,34,24,7
2021,34,48,7
2021,34,55,7
2021,34,77,7
2021,34,78,7
2021,34,116,7
2021,34,133,7
2021,34,134,7
2021,34,145,7
2021,34,147,7
2021,34,157,7
2021,34,180,7
2021,34,200,7
2021,34,201,7
2021,35,11,7
2021,36,11,7
2021,35,12,7
2021,36,12,7
2021,35,46,7
2021,36,46,7
2021,35,76,7
2021,36,76,7
2021,35,106,7
2021,36,106,7
2021,35,133,7
2021,36,133,7
2021,35,145,7
2021,36,145,7
2021,35,147,7
2021,36,147,7
2021,35,157,7
2021,36,157,7
2021,35,180,7
2021,36,180,7
2021,35,200,7
2021,36,200,7
2021,35,201,7
2021,36,201,7
2021,38,14,7
2021,38,21,7
2021,38,49,7
2021,38,80,7
2021,38,85,7
2021,38,108,7
2021,38,136,7
2021,38,142,7
2021,38,158,7
2021,38,160,7
2021,38,161,7
2021,38,162,7
2021,38,181,7
2021,38,182,7
2021,38,199,7
2021,38,200,7
2021,38,201,7
2021,41,18,7
2021,61,18,7
2021,41,165,7
2021,61,165,7
2021,41,188,7
2021,61,188,7
2021,41,191,7
2021,61,191,7
2021,41,193,7
2021,61,193,7
2021,41,195,7
2021,61,195,7
2021,41,201,7
2021,61,201,7
2021,41,204,7
2021,61,204,7
2021,41,206,7
2021,61,206,7
2021,41,211,7
2021,61,211,7
2021,41,223,7
2021,61,223,7
2021,41,224,7
2021,61,224,7
2021,43,201,7
2021,43,209,7
2021,43,213,7
2021,43,214,7
2021,43,216,7
2021,43,219,7
2021,43,230,7
2021,43,221,7
2021,43,223,7
2021,43,224,7
2021,43,226,7
2021,43,244,7
2021,43,228,7
2021,44,201,7
2021,44,209,7
2021,44,213,7
2021,44,214,7
2021,44,216,7
2021,44,219,7
2021,44,230,7
2021,44,221,7
2021,44,223,7
2021,44,224,7
2021,44,226,7
2021,44,244,7
2021,44,228,7
2021,46,35,7
2021,46,36,7
2021,46,98,7
2021,46,178,7
2021,46,199,7
2021,46,200,7
2021,46,204,7
2021,46,209,7
2021,46,213,7
2021,46,214,7
2021,46,216,7
2021,46,219,7
2021,46,230,7
2021,46,221,7
2021,46,228,7
2021,48,1,7
2021,48,34,7
2021,48,68,7
2021,48,96,7
2021,48,125,7
2021,48,126,7
2021,48,152,7
2021,48,153,7
2021,48,155,7
2021,48,177,7
2021,48,180,7
2021,48,181,7
2021,48,193,7
2021,48,195,7
2021,48,206,7
2021,48,211,7
2021,48,213,7
2021,52,6,7
2021,52,31,7
2021,52,63,7
2021,52,71,7
2021,52,102,7
2021,52,129,7
2021,52,130,7
2021,52,145,7
2021,52,147,7
2021,52,160,7
2021,52,184,7
2021,52,186,7
2021,52,211,7
2021,52,213,7
2021,55,1,7
2021,55,34,7
2021,55,68,7
2021,55,96,7
2021,55,125,7
2021,55,126,7
2021,55,152,7
2021,55,153,7
2021,55,155,7
2021,55,177,7
2021,55,180,7
2021,55,181,7
2021,55,193,7
2021,55,195,7
2021,55,206,7
2021,55,209,7
2021,55,214,7
2021,55,216,7
2021,63,17,7
2021,63,52,7
2021,63,81,7
2021,63,111,7
2021,63,113,7
2021,63,138,7
2021,63,140,7
2021,63,163,7
2021,63,167,7
2021,63,183,7
2021,63,184,7
2021,63,186,7
2021,63,201,7
2021,63,204,7
2021,63,206,7
2021,63,223,7
2021,63,224,7
2021,64,14,7
2021,64,21,7
2021,64,49,7
2021,64,80,7
2021,64,85,7
2021,64,108,7
2021,64,136,7
2021,64,142,7
2021,64,158,7
2021,64,160,7
2021,64,161,7
2021,64,162,7
2021,64,181,7
2021,64,182,7
2021,64,199,7
2021,64,204,7
2021,64,223,7
2021,64,224,7
2021,68,24,7
2021,68,48,7
2021,68,55,7
2021,68,77,7
2021,68,78,7
2021,68,116,7
2021,68,134,7
2021,68,158,7
2021,68,160,7
2021,68,161,7
2021,68,181,7
2021,68,182,7
2021,68,199,7
2021,68,204,7
2021,68,223,7
2021,68,224,7
2021,70,14,7
2021,70,21,7
2021,70,49,7
2021,70,80,7
2021,70,85,7
2021,70,113,7
2021,70,138,7
2021,70,140,7
2021,70,163,7
2021,70,167,7
2021,70,183,7
2021,70,184,7
2021,70,186,7
2021,70,204,7
2021,70,206,7
2021,70,223,7
2021,70,224,7
2021,71,17,7
2021,71,52,7
2021,71,81,7
2021,71,111,7
2021,71,165,7
2021,71,188,7
2021,71,191,7
