"","ID","sex"
"3813","B2X7120",1
"3814","B2X7121",2
"3815","B2X7122",2
"3816","B2X7123",1
"3817","B2X7124",2
"3818","B2X7125",2
"3819","B2X7126",2
"3820","B2X7127",1
"3821","B2X7128",2
"3822","B2X7129",2
"3823","B2X7018",2
"3824","B2X7019",2
"3825","B2X7020",2
"3826","B2X7021",2
"3827","B2X7022",1
"3828","B2X7023",2
"3829","B2X7024",2
"3830","B2X7025",2
"3831","X01008711",2
"3832","X02008711",2
"3833","B2X7026",1
"3834","B2X7027",2
"3835","B2X7028",2
"3836","B2X7029",1
"3837","B2X7030",1
"3838","B2X7031",1
"3839","B2X7032",1
"3840","X01008811",1
"3841","B2X4899",1
"3842","X01009611",2
"3843","X02009611",1
"3844","X03009611",1
"3845","X04009611",1
"3846","B2X7411",1
"3847","B2X7412",2
"3848","B2X7413",2
"3849","B2X7414",2
"3850","B2X7415",2
"3851","B2X7416",2
"3852","B2X7417",1
"3853","B2X7418",2
"3854","B2X7419",2
"3855","B2X7420",1
"3856","B2X4920",2
"3857","B2X7421",2
"3858","B2X7422",2
"3859","B2X7423",1
"3860","B2X7424",1
"3861","B2X7425",1
"3862","B2X7426",1
"3863","B2X7427",1
"3864","B2X7428",1
"3865","B2X7429",1
"3866","B2X7430",1
"3867","B2V8805",2
"3868","B2X7388",2
"3869","B2X7389",2
"3870","B2X7390",2
"3871","B2X7391",1
"3872","B2X7392",1
"3873","B2X7393",2
"3874","B2X7394",1
"3875","B2X7395",1
"3876","B2X7396",2
"3877","B2X7397",2
"3878","B2X7130",2
"3879","B2X7131",1
"3880","B2X7132",1
"3881","B2X7133",2
"3882","B2X7134",2
"3883","B2X7135",1
"3884","X01010811",2
"3885","X02010811",1
"3886","X03010811",2
"3887","X04010811",2
"3888","X05010811",2
"3889","X06010811",1
"3890","B2X7008",2
"3891","B2X7009",1
"3892","B2X7010",1
"3893","B2X7011",1
"3894","B2X7012",2
"3895","B2X7013",1
"3896","B2X7014",1
"3897","B2X7015",2
"3898","B2X7016",2
"3899","B2X7017",2
"3900","B2X7044",2
"3901","B2X7045",1
"3902","B2X7046",1
"3903","B2X7047",1
"3904","B2X7048",1
"3905","B2X7049",1
"3906","B2X7050",2
"3907","B2X7051",1
"3908","B2X7052",1
"3909","X01011411",2
"3910","X02011411",1
"3911","B2V8788",1
"3912","B2V8789",2
"3913","B2X7292",1
"3914","B2X7293",2
"3915","B2X7294",2
"3916","B2X7295",2
"3917","B2X7296",2
"3918","B2X7297",2
"3919","B2X7298",2
"3920","B2X7299",2
"3921","B2X7300",2
"3922","B2X7601",1
"3923","X01012011",1
"3924","B2V8808",2
"3925","B2V8809",1
"3926","B2V8810",1
"3927","B2V8811",2
"3928","B2V8812",2
"3929","B2V8813",1
"3930","B2V8814",1
"3931","B2V8815",2
"3932","B2V8816",2
"3933","B2V8817",2
"3934","B2X4922",1
"3935","B2X4921",1
"3936","X01013411",1
"3937","X02013411",2
"3938","X03013411",1
"3939","X04013411",1
"3940","X05013411",1
"3941","X06013411",1
"3942","X07013411",2
"3943","X08013411",1
"3944","X09013411",2
"3945","X10013411",1
"3946","X11013411",1
"3947","X12013411",1
"3948","B2X7633",1
"3949","B2X7634",2
"3950","B2X7635",1
"3951","B2X7636",2
"3952","X01014211",1
"3953","B2X4898",1
"3954","B2X4923",2
"3955","B2X7033",2
"3956","B2X7034",2
"3957","B2X7035",2
"3958","B2X7036",1
"3959","B2X7037",2
"3960","B2X7038",1
"3961","B2X7039",1
"3962","B2X7040",1
"3963","B2X7041",2
"3964","B2X7042",1
"3965","B2X7043",1
"3966","B2X4928",2
"3967","B2X7145",2
"3968","B2X7146",1
"3969","B2X7147",1
"3970","B2X7148",1
"3971","B2X7149",2
"3972","B2X7150",1
"3973","B2X7151",2
"3974","B2X7152",1
"3975","B2X7153",1
"3976","B2X7154",2
"3977","B2X7155",1
"3978","B2X7156",2
"3979","B2X7001",2
"3980","B2X7190",1
"3981","B2X7191",2
"3982","B2X7192",2
"3983","B2X7193",1
"3984","B2X7194",2
"3985","B2X7195",1
"3986","B2X7196",2
"3987","B2X7197",2
"3988","B2V8697",1
"3989","B2V8698",2
"3990","B2V8699",1
"3991","B2V8700",2
"3992","B2X7223",1
"3993","B2X7224",1
"3994","B2X7225",1
"3995","B2X7226",1
"3996","B2X7227",1
"3997","B2X7228",1
"3998","X01014911",1
"3999","X02014911",2
"4000","B2X4599",1
"4001","B2X7157",2
"4002","B2X7158",1
"4003","B2X7159",1
"4004","B2X7160",1
"4005","B2X7161",2
"4006","B2X7162",2
"4007","B2X7163",2
"4008","B2X7164",1
"4009","B2X7165",1
"4010","B2X7166",1
"4011","B2X7167",2
"4012","B2X4925",2
"4013","B2X7073",1
"4014","B2X7074",1
"4015","B2X7075",2
"4016","B2X7076",2
"4017","B2X7077",2
"4018","B2X7078",2
"4019","B2X7079",2
"4020","B2X7080",1
"4021","B2V8807",1
"4022","B2X7257",1
"4023","B2X7258",2
"4024","B2X7259",2
"4025","B2X7260",1
"4026","B2X7261",2
"4027","B2X7262",1
"4028","B2X7263",1
"4029","B2X7264",2
"4030","B2X7265",2
"4031","B2X7266",2
"4032","B2X7267",2
"4033","B2X7268",1
"4034","X01015311",1
"4035","X01016011",1
"4036","X02016011",2
"4037","X03016011",2
"4038","X04016011",1
"4039","X05016011",2
"4040","X06016011",1
"4041","X07016011",2
"4042","X08016011",2
"4043","B2X4926",1
"4044","B2X7136",2
"4045","B2X7137",2
"4046","B2X7138",2
"4047","B2X7139",1
"4048","B2X7140",2
"4049","B2X7141",2
"4050","B2X7142",2
"4051","B2X7143",2
"4052","B2X7144",2
"4053","B2X4900",1
"4054","X01016811",1
"4055","X02016811",1
"4056","X03016811",2
"4057","X04016811",1
"4058","X05016811",1
"4059","X06016811",2
"4060","X07016811",2
"4061","X08016811",2
"4062","X09016811",2
"4063","X10016811",2
"4064","X11016811",1
"4065","X12016811",2
"4066","X01017011",1
"4067","X02017011",1
"4068","X03017011",1
"4069","X04017011",2
"4070","X05017011",1
"4071","X06017011",2
"4072","X07017011",1
"4073","B2X7350",1
"4074","B2X7351",1
"4075","B2X7352",1
"4076","B2X7354",1
"4077","B2X7355",2
"4078","B2X7356",1
"4079","B2X7357",1
"4080","B2X7358",1
"4081","B2X7359",2
"4082","B2X7360",2
"4083","B2X7361",1
"4084","B2X7362",2
"4085","B2X7363",1
"4086","B2X7341",2
"4087","B2X7342",1
"4088","B2X7343",1
"4089","B2X7344",1
"4090","B2X7345",1
"4091","B2X7346",2
"4092","B2X7347",2
"4093","B2X7348",1
"4094","B2X7349",2
"4095","X01017411",2
"4096","B2X7179",2
"4097","B2X7180",2
"4098","B2X7181",2
"4099","B2X7182",2
"4100","B2X7183",2
"4101","B2X7184",1
"4102","B2X7185",1
"4103","B2X7186",2
"4104","B2X7187",2
"4105","B2X7188",2
"4106","B2X7189",2
"4107","B2X7246",2
"4108","B2X7247",2
"4109","B2X7248",2
"4110","B2X7249",2
"4111","B2X7250",1
"4112","B2X7251",1
"4113","B2X7252",1
"4114","B2X7253",2
"4115","B2X7254",1
"4116","B2X7255",1
"4117","B2X7256",2
"4118","B2V8791",2
"4119","B2X7619",2
"4120","B2X7620",2
"4121","B2X7621",2
"4122","B2X7622",2
"4123","B2X7623",2
"4124","B2X7624",2
"4125","B2X7625",1
"4126","B2X4894",1
"4127","B2V8803",1
"4128","B2X7229",2
"4129","B2X7230",2
"4130","B2X7231",2
"4131","B2X7232",1
"4132","B2X7233",2
"4133","B2X7234",1
"4134","X01018611",1
"4135","X01018711",1
"4136","X02018711",1
"4137","X03018711",2
"4138","X04018711",2
"4139","X05018711",1
"4140","X06018711",2
"4141","X07018711",2
"4142","X08018711",1
"4143","B2V8806",1
"4144","B2X7269",1
"4145","B2X7270",2
"4146","B2X7271",2
"4147","B2X7272",1
"4148","B2X7273",1
"4149","B2X7274",1
"4150","B2X7275",2
"4151","B2X7276",1
"4152","B2X7277",2
"4153","B2X7278",1
"4154","B2X7279",2
"4155","B2X4897",1
"4156","X01019811",2
"4157","X02019811",2
"4158","X03019811",1
"4159","X04019811",2
"4160","X05019811",2
"4161","X06019811",2
"4162","X07019811",2
"4163","X08019811",1
"4164","X09019811",1
"4165","X10019811",1
"4166","X11019811",1
"4167","B2X4927",2
"4168","B2V8767",1
"4169","B2V8768",2
"4170","B2V8769",2
"4171","B2V8770",1
"4172","B2V8771",1
"4173","B2V8772",1
"4174","B2V8773",1
"4175","B2V8774",2
"4176","B2V8775",2
"4177","B2V8776",1
"4178","B2V8777",2
"4179","X01020011",2
"4180","B2X4949",2
"4181","B2X7650",1
"4182","B2X7651",1
"4183","B2X7652",2
"4184","B2X7653",2
"4185","B2X7654",2
"4186","B3X7110",1
"4187","B3X7111",2
"4188","B3X7112",1
"4189","B3X7113",2
"4190","B3X7114",1
"4191","B3X7115",1
"4192","B3X7116",1
"4193","B3X7117",1
"4194","B3X7118",2
"4195","B3X7119",2
"4196","X01020811",1
"4197","B2X7614",1
"4198","B2X7611",1
"4199","B2X7612",2
"4200","B2X7613",2
"4201","B2X7615",2
"4202","B2X7616",2
"4203","B2X7617",1
"4204","B2X7618",2
"4205","X01021111",1
"4206","B2X4932",2
"4207","B2X7198",1
"4208","B2X7199",1
"4209","B2X7200",2
"4210","B2X7301",1
"4211","B2X7302",1
"4212","B2X7303",2
"4213","B2X7304",1
"4214","B2X7305",2
"4215","B2X7306",2
"4216","B2X7307",2
"4217","B2X7308",2
"4218","B2X7309",2
"4219","B2V8790",1
"4220","B2X7602",2
"4221","B2X7603",1
"4222","B2X7604",2
"4223","B2X7605",2
"4224","B2X7606",2
"4225","B2X7607",2
"4226","B2X7608",1
"4227","B2X7609",1
"4228","X01021911",1
"4229","B2X7400",2
"4230","B2X7637",1
"4231","B2X7638",2
"4232","B2X7639",2
"4233","B2X7640",2
"4234","X01022111",1
"4235","B2X7091",2
"4236","B2X7092",1
"4237","B2X7093",2
"4238","B2X7094",1
"4239","B2X7095",2
"4240","B2X7096",2
"4241","B2X7097",1
"4242","B2X7098",2
"4243","B2X7099",2
"4244","B2X7100",1
"4245","B2V8619",1
"4246","B2V8778",1
"4247","B2V8779",1
"4248","B2V8780",1
"4249","B2V8781",1
"4250","B2V8782",2
"4251","B2V8783",2
"4252","B2V8784",2
"4253","B2V8785",1
"4254","B2V8786",2
"4255","B2V8787",1
"4256","B2X4933",2
"4257","B2X7310",1
"4258","B2X7311",2
"4259","B2X7312",2
"4260","B2X7313",2
"4261","B2X7314",2
"4262","B2X7315",2
"4263","B2X7316",2
"4264","B2X7317",1
"4265","B2X7318",1
"4266","B2X7319",1
"4267","B2X7320",1
"4268","B2X7321",1
"4269","B2X4934",2
"4270","B2X7322",1
"4271","B2X7323",1
"4272","B2X7324",2
"4273","B2X7325",2
"4274","B2X7326",1
"4275","B2X7327",1
"4276","B2X7328",2
"4277","B2X7329",2
"4278","X01023611",2
"4279","B2X4892",2
"4280","B2V8654",2
"4281","B2V8655",2
"4282","B2V8656",1
"4283","B2V8657",1
"4284","B2V8658",1
"4285","B2V8659",2
"4286","B2V8660",2
"4287","B2V8661",1
"4288","B2V8662",2
"4289","B2V8663",1
"4290","B2V8664",2
"4291","B2V8665",1
"4292","B2V8620",2
"4293","B2V8621",2
"4294","B2V8622",1
"4295","B2V8623",1
"4296","B2V8624",1
"4297","B2V8625",1
"4298","B2V8626",2
"4299","B2V8627",2
"4300","B2V8628",1
"4301","B2V8630",2
"4302","B2V8631",1
"4303","B2V8632",2
"4304","B2X4938",2
"4305","B2V8675",2
"4306","B2V8676",1
"4307","B2V8677",1
"4308","B2V8678",1
"4309","B2V8679",2
"4310","B2V8680",2
"4311","B2V8681",2
"4312","B2V8682",1
"4313","B2V8683",1
"4314","B2V8684",2
"4315","B2V8685",1
"4316","X01024611",1
"4317","B2X4935",1
"4318","B2X4937",2
"4319","B2V8666",2
"4320","B2V8667",2
"4321","B2V8668",2
"4322","B2V8669",1
"4323","B2V8670",2
"4324","B2V8671",2
"4325","B2V8672",1
"4326","B2V8673",1
"4327","B2V8674",2
"4328","B2X7201",1
"4329","B2X7202",2
"4330","B2X7203",1
"4331","B2X7204",2
"4332","B2X7205",1
"4333","B2X7206",1
"4334","B2X7207",1
"4335","B2X7208",2
"4336","B2X7209",1
"4337","B2X7210",2
"4338","B2X7211",2
"4339","B2X4895",1
"4340","B2X4936",2
"4341","B2V8686",1
"4342","B2V8687",2
"4343","B2V8688",2
"4344","B2V8689",2
"4345","B2V8690",2
"4346","B2V8691",1
"4347","B2V8692",2
"4348","B2V8693",2
"4349","B2V8694",1
"4350","B2V8695",2
"4351","B2V8696",2
"4352","B2X7002",2
"4353","B2X7003",1
"4354","B2X7004",1
"4355","B2X7005",1
"4356","B2X7006",1
"4357","B2X7007",1
"4358","X01025911",2
"4359","X02025911",1
"4360","B2X7101",2
"4361","B2X7102",1
"4362","B2X7103",2
"4363","B2X7104",2
"4364","B2X7105",2
"4365","B2X7106",1
"4366","B2X7107",1
"4367","B2X7108",2
"4368","B2X7109",1
"4369","X01026111",2
"4370","B2V8633",1
"4371","B2V8634",1
"4372","B2V8635",1
"4373","B2V8636",2
"4374","B2V8637",1
"4375","B2V8638",1
"4376","B2V8639",2
"4377","B2V8640",2
"4378","B2V8641",2
"4379","B2V8642",1
"4380","B2V8643",2
"4381","X01026211",2
"4382","B1V5072",1
"4383","B2X4929",2
"4384","B2V8602",1
"4385","B2V8603",1
"4386","B2V8604",1
"4387","B2V8605",2
"4388","B2V8606",1
"4389","B2V8607",1
"4390","B2V8608",2
"4391","B2V8609",2
"4392","B2X7212",2
"4393","B2X7213",2
"4394","B2X7214",2
"4395","B2X7215",1
"4396","B2X7216",2
"4397","B2X7217",2
"4398","B2X7218",1
"4399","B2X7219",1
"4400","B2X7220",2
"4401","B2X7221",1
"4402","B2X7222",1
"4403","B2V8644",1
"4404","B2V8645",1
"4405","B2V8646",2
"4406","B2V8647",1
"4407","B2V8648",2
"4408","B2V8649",2
"4409","B2V8650",2
"4410","B2V8651",2
"4411","B2V8652",1
"4412","B2V8653",1
"4413","B2X4893",2
"4414","B2V8610",2
"4415","B2V8611",1
"4416","B2V8612",1
"4417","B2V8613",2
"4418","B2V8614",2
"4419","B2V8615",1
"4420","B2V8616",2
"4421","B2V8617",2
"4422","B2V8618",1
"4423","B2V8792",1
"4424","B2V8793",2
"4425","B2V8765",2
"4426","B2V8766",2
"4427","B2X4600",1
"4428","B2X3839",1
"4429","B2V8764",1
"4430","B2V8763",2
"4431","B3Y5501",1
"4432","B3Y5502",1
"4433","B3Y5503",2
"4434","B3Y5504",2
"4435","B3Y5505",1
"4436","B3Y5506",1
"4437","B3Y5507",2
"4438","B3Y5508",2
"4439","X01000112",2
"4440","X02000112",1
"4441","B3Y6501",2
"4442","B3Y6502",1
"4443","B3Y6503",2
"4444","B3Y6504",2
"4445","B3Y6505",1
"4446","B3Y6506",2
"4447","B3Y6507",1
"4448","B3Y6508",1
"4449","B3Y6509",1
"4450","B3Y6510",2
"4451","B3Y6511",2
"4452","B3Y6512",2
"4453","B3Y5970",1
"4454","B3Y5971",1
"4455","B3Y5972",1
"4456","B3Y5973",2
"4457","B3Y5974",2
"4458","B3Y5975",1
"4459","X01000412",2
"4460","X02000412",2
"4461","X03000412",1
"4462","X01000512",1
"4463","X02000512",1
"4464","X03000512",1
"4465","X04000512",1
"4466","X05000512",2
"4467","X06000512",1
"4468","X07000512",1
"4469","X08000512",1
"4470","X09000512",1
"4471","B3Y6601",2
"4472","B3Y6602",2
"4473","B3Y6603",1
"4474","B3Y6604",2
"4475","B3Y6605",1
"4476","B3Y6606",2
"4477","B3Y6607",1
"4478","B3Y6608",2
"4479","B2V8830",2
"4480","B3Y6080",2
"4481","B3Y6081",1
"4482","B3Y6082",1
"4483","B3Y6083",2
"4484","B3Y6084",2
"4485","B3Y6085",2
"4486","B3Y6087",2
"4487","B3Y6088",2
"4488","B3Y5842",1
"4489","B3Y5843",2
"4490","B3Y5844",1
"4491","B3Y5845",2
"4492","B3Y5846",1
"4493","B3Y5847",1
"4494","B3Y5848",2
"4495","B3Y5849",1
"4496","X01000912",2
"4497","X01001112",2
"4498","X02001112",2
"4499","X03001112",1
"4500","X04001112",1
"4501","X05001112",2
"4502","X06001112",1
"4503","X07001112",1
"4504","X08001112",2
"4505","X09001112",1
"4506","B3Y5976",1
"4507","B3Y5977",1
"4508","B3Y5978",1
"4509","B3Y5979",1
"4510","B3Y5980",1
"4511","B3Y5981",1
"4512","B3Y5982",2
"4513","B3Y5983",2
"4514","B3Y5984",1
"4515","B2X4969",2
"4516","B3Y6071",1
"4517","B3Y6072",1
"4518","B3Y6073",2
"4519","B3Y6074",1
"4520","B3Y6075",2
"4521","B3Y6076",1
"4522","B3Y6077",2
"4523","B3Y6078",2
"4524","B3Y6079",1
"4525","B2X4977",2
"4526","B2X7701",2
"4527","B2X7702",1
"4528","B2X7703",2
"4529","B2X7704",1
"4530","B3Y6695",1
"4531","B3Y6696",1
"4532","B3Y6697",2
"4533","B3Y6698",1
"4534","B3Y6699",2
"4535","B3Y6700",2
"4536","X01001712",2
"4537","B2V8829",2
"4538","B3Y5833",1
"4539","B3Y5834",1
"4540","B3Y5835",1
"4541","B3Y5836",1
"4542","B3Y5837",1
"4543","B3Y5838",1
"4544","B3Y5839",1
"4545","B3Y5840",1
"4546","B3Y5841",2
"4547","X01002212",1
"4548","X02002212",2
"4549","X03002212",2
"4550","X04002212",2
"4551","X05002212",1
"4552","X06002212",2
"4553","X07002212",1
"4554","X01002312",1
"4555","X02002312",2
"4556","X03002312",2
"4557","X04002312",1
"4558","B2X4998",1
"4559","B2X7780",2
"4560","B2X7781",1
"4561","B2X7782",2
"4562","B2X7783",1
"4563","B2X7784",2
"4564","B2X7785",1
"4565","B2X7786",1
"4566","X01002412",2
"4567","X02002412",2
"4568","X03002412",1
"4569","X01002612",2
"4570","X02002612",1
"4571","X03002612",2
"4572","X04002612",1
"4573","X05002612",2
"4574","B3Y5801",2
"4575","B3Y5802",2
"4576","B3Y5803",1
"4577","B3Y5804",1
"4578","B3Y5805",2
"4579","B3Y5806",1
"4580","B3Y5807",1
"4581","X01002712",1
"4582","X02002712",2
"4583","B2V8836",2
"4584","B2X7584",1
"4585","B2X7585",2
"4586","B2X7586",2
"4587","B2X7587",2
"4588","B2X7588",2
"4589","B2X7589",1
"4590","B2X7590",1
"4591","X01002812",2
"4592","B2V8842",1
"4593","B3Y5918",1
"4594","B3Y5919",2
"4595","B3Y5920",2
"4596","B3Y5921",1
"4597","B3Y5922",2
"4598","B3Y5923",2
"4599","B3Y5924",1
"4600","B3Y5925",1
"4601","B2X7563",2
"4602","B2V8855",2
"4603","B2V8856",2
"4604","B2V8857",1
"4605","B2V8858",2
"4606","B2V8859",1
"4607","B2V8860",1
"4608","B2V8861",1
"4609","B2V8862",2
"4610","B2V8863",2
"4611","B2V8838",2
"4612","B2X7573",1
"4613","B2X7574",2
"4614","B2X7575",1
"4615","B2X7576",2
"4616","B2X7577",2
"4617","B2X7578",2
"4618","B2X7579",2
"4619","B2X7580",1
"4620","B2X7581",1
"4621","B2X7582",1
"4622","B2X7583",2
"4623","X01003512",2
"4624","X02003512",2
"4625","X03003512",2
"4626","X04003512",1
"4627","X05003512",2
"4628","X06003512",1
"4629","B3Y5548",2
"4630","B3Y5549",2
"4631","B3Y5550",2
"4632","B3Y5551",2
"4633","B3Y5552",1
"4634","B3Y5553",2
"4635","B3Y5554",2
"4636","B3Y5555",2
"4637","B2X4978",1
"4638","B2X7928",1
"4639","B2X7929",2
"4640","B2X7930",1
"4641","B2X7931",2
"4642","B2X7932",1
"4643","B2X7933",1
"4644","B2X7934",1
"4645","X01004112",2
"4646","X02004112",1
"4647","B2X7515",1
"4648","B2X7516",2
"4649","B2X7517",2
"4650","B2X7518",2
"4651","B2X7519",1
"4652","B2X7520",1
"4653","B2X7521",1
"4654","B2X7522",2
"4655","B2X7508",2
"4656","B2X7509",2
"4657","B2X7510",1
"4658","B2X7511",2
"4659","B2X7512",2
"4660","B2X7513",2
"4661","B2X7514",1
"4662","X01004312",2
"4663","X02004312",2
"4664","X01004812",1
"4665","B2X4962",1
"4666","B2X4964",2
"4667","B3Y5817",1
"4668","B3Y5818",1
"4669","B3Y5819",1
"4670","B3Y5820",1
"4671","B3Y5821",1
"4672","X01005212",2
"4673","B2X7924",1
"4674","B2X7925",2
"4675","B2X7926",1
"4676","B2X7927",1
"4677","B3Y5599",1
"4678","B3Y5600",2
"4679","B2X4961",1
"4680","B3Y6089",1
"4681","B3Y6090",2
"4682","B3Y6093",1
"4683","B3Y6094",2
"4684","B3Y6095",2
"4685","B3Y6096",1
"4686","B3Y6097",2
"4687","B3Y6098",1
"4688","B3Y6099",1
"4689","X01005412",2
"4690","B2X4960",2
"4691","B3Y5509",2
"4692","B3Y5510",2
"4693","B3Y5511",1
"4694","B3Y5512",1
"4695","B3Y5513",2
"4696","B3Y5514",2
"4697","B3Y5515",1
"4698","B3Y5516",1
"4699","B2V8843",2
"4700","B3Y5985",2
"4701","B3Y5986",1
"4702","B3Y5987",1
"4703","B3Y5988",1
"4704","B3Y5989",1
"4705","B3Y5990",2
"4706","B3Y5991",1
"4707","B3Y5992",2
"4708","B3Y5993",1
"4709","X01005912",1
"4710","X02005912",2
"4711","X03005912",1
"4712","X04005912",2
"4713","X05005912",2
"4714","X06005912",2
"4715","X07005912",1
"4716","X08005912",1
"4717","X09005912",2
"4718","X10005912",2
"4719","X11005912",2
"4720","X12005912",2
"4721","B3Y5926",1
"4722","B3Y5927",1
"4723","B3Y5928",1
"4724","B3Y5929",1
"4725","B3Y5930",1
"4726","B3Y5931",2
"4727","X01006112",1
"4728","B2X4970",1
"4729","B2X4971",2
"4730","X01006412",1
"4731","X02006412",2
"4732","X03006412",1
"4733","X04006412",1
"4734","X05006412",2
"4735","X06006412",1
"4736","X07006412",2
"4737","X08006412",2
"4738","X09006412",2
"4739","X10006412",2
"4740","X11006412",1
"4741","X12006412",2
"4742","B3Y6513",2
"4743","B3Y6514",2
"4744","B3Y6515",1
"4745","B3Y6516",2
"4746","B3Y6517",2
"4747","B3Y6518",2
"4748","B3Y6519",1
"4749","B3Y6520",1
"4750","B3Y6521",2
"4751","X01006612",2
"4752","X02006612",1
"4753","X03006612",2
"4754","B2X7455",2
"4755","X01006712",1
"4756","X02006712",2
"4757","X03006712",1
"4758","X04006712",1
"4759","X05006712",1
"4760","B2V8837",1
"4761","B2X4979",2
"4762","B2X7564",2
"4763","B2X7565",2
"4764","B2X7566",2
"4765","B2X7567",1
"4766","B2X7568",2
"4767","B2X7569",1
"4768","B2X7570",2
"4769","B2X7571",1
"4770","B2X7572",2
"4771","X01006912",1
"4772","B2X7523",2
"4773","X01007212",2
"4774","X02007212",1
"4775","X03007212",1
"4776","X04007212",1
"4777","X05007212",2
"4778","B3Y6636",1
"4779","B3Y6637",1
"4780","B3Y6638",2
"4781","B3Y6639",2
"4782","B3Y6640",2
"4783","B3Y6641",1
"4784","B3Y6642",1
"4785","X01007312",2
"4786","B3Y6627",1
"4787","B3Y6628",2
"4788","B3Y6629",2
"4789","B3Y6630",1
"4790","B3Y6631",1
"4791","B3Y6632",1
"4792","B3Y6633",2
"4793","B3Y6634",2
"4794","B3Y6635",1
"4795","B2X7501",1
"4796","B2X7502",1
"4797","B2X7503",2
"4798","B2X7504",2
"4799","B2X7505",1
"4800","B2X7506",2
"4801","B2X7507",2
"4802","B3Y5900",2
"4803","B2X4956",2
"4804","B3Y6011",1
"4805","B3Y6012",1
"4806","B3Y6013",2
"4807","B3Y6014",1
"4808","B3Y6015",1
"4809","B3Y6016",2
"4810","B3Y6017",1
"4811","B3Y6018",1
"4812","B3Y6019",2
"4813","X01007812",1
"4814","B3Y5889",1
"4815","B3Y5890",2
"4816","B3Y5891",2
"4817","B3Y5892",1
"4818","B3Y5893",1
"4819","B3Y5894",1
"4820","B3Y5895",1
"4821","B3Y5896",2
"4822","B3Y5897",1
"4823","B3Y5898",1
"4824","B3Y5899",2
"4825","B2X4966",2
"4826","B3Y5808",2
"4827","B3Y5809",2
"4828","B3Y5810",2
"4829","B3Y5811",1
"4830","B3Y5812",2
"4831","B3Y5813",1
"4832","B3Y5814",1
"4833","B3Y5815",1
"4834","B3Y5816",2
"4835","B3Y6100",2
"4836","X01008512",2
"4837","X02008512",2
"4838","X03008512",2
"4839","X04008512",2
"4840","X05008512",2
"4841","X06008512",2
"4842","X07008512",2
"4843","X08008512",2
"4844","B3Y6643",2
"4845","B3Y6644",1
"4846","B3Y6645",2
"4847","B3Y6646",2
"4848","B3Y6647",1
"4849","B3Y6648",2
"4850","B3Y6649",2
"4851","B3Y6650",2
"4852","B3Y6651",1
"4853","B3Y6652",2
"4854","B3Y6064",2
"4855","B3Y6065",1
"4856","B3Y6066",1
"4857","B3Y6067",1
"4858","B3Y6068",2
"4859","B3Y6069",1
"4860","B3Y6070",2
"4861","X01009912",1
"4862","B3Y5850",1
"4863","B3Y5851",1
"4864","B3Y5852",2
"4865","B3Y5853",2
"4866","B3Y5854",1
"4867","B3Y5855",1
"4868","B3Y5856",2
"4869","B3Y6653",1
"4870","B3Y6654",2
"4871","B3Y6655",2
"4872","B3Y6656",2
"4873","B3Y6657",2
"4874","B3Y6658",2
"4875","B3Y6659",1
"4876","B3Y6660",2
"4877","X01010112",2
"4878","X02010112",2
"4879","X03010112",1
"4880","B2X4980",1
"4881","B2X7935",1
"4882","B2X7936",1
"4883","B2X7937",2
"4884","B2X7938",1
"4885","B2X7939",1
"4886","B2X7940",2
"4887","B2X7941",1
"4888","B2X7942",2
"4889","X01010212",1
"4890","X02010212",2
"4891","B2V8844",2
"4892","B2V8845",1
"4893","X01010312",1
"4894","X02010312",2
"4895","X03010312",1
"4896","X04010312",1
"4897","X05010312",2
"4898","X06010312",2
"4899","X07010312",1
"4900","X08010312",2
"4901","X09010312",1
"4902","X01010412",1
"4903","X02010412",2
"4904","X03010412",2
"4905","X04010412",1
"4906","X05010412",1
"4907","X06010412",1
"4908","X07010412",2
"4909","X08010412",2
"4910","B2X4963",1
"4911","B2X4965",2
"4912","B3Y5822",1
"4913","B3Y5823",2
"4914","B3Y5824",2
"4915","B3Y5825",1
"4916","B3Y5826",2
"4917","B3Y5827",2
"4918","B3Y5828",1
"4919","B3Y5829",2
"4920","B3Y5830",2
"4921","B3Y5831",2
"4922","B3Y5832",1
"4923","X01010712",2
"4924","B2X4959",2
"4925","B3Y6047",1
"4926","B3Y6048",2
"4927","B3Y6049",1
"4928","B3Y6050",2
"4929","B3Y6051",2
"4930","B3Y6052",2
"4931","B3Y6053",1
"4932","B3Y6054",2
"4933","B3Y6055",1
"4934","B3Y6056",1
